id,name,price,value,type,color,brand
8172,hm_shorts_8172,97,296,shorts,blue,hm
8173,zara_shoes_8173,263,293,shoes,blue,zara
8174,zara_shorts_8174,132,225,shorts,yellow,zara
8175,zara_jacket_8175,474,570,jacket,yellow,zara
8176,tommy_shoes_8176,373,540,shoes,red,tommy
8177,nike_tshirt_8177,226,276,tshirt,green,nike
8178,zara_jacket_8178,539,650,jacket,black,zara
8179,reebok_jacket_8179,394,513,jacket,white,reebok
8180,hm_pants_8180,358,415,pants,yellow,hm
8181,nike_shoes_8181,430,451,shoes,green,nike
8182,puma_shorts_8182,198,361,shorts,black,puma
8183,zara_jacket_8183,99,212,jacket,yellow,zara
8184,adidas_pants_8184,338,512,pants,yellow,adidas
8185,adidas_hoodie_8185,343,459,hoodie,gray,adidas
8186,puma_pants_8186,379,404,pants,red,puma
8187,nike_tshirt_8187,177,190,tshirt,yellow,nike
8188,nike_jacket_8188,267,460,jacket,green,nike
8189,nike_shoes_8189,341,454,shoes,gray,nike
8190,adidas_shorts_8190,266,398,shorts,gray,adidas
8191,tommy_tshirt_8191,352,484,tshirt,red,tommy
8192,newbalance_pants_8192,374,492,pants,green,newbalance
8193,newbalance_shoes_8193,489,628,shoes,blue,newbalance
8194,reebok_hoodie_8194,451,539,hoodie,gray,reebok
8195,zara_shorts_8195,167,290,shorts,blue,zara
8196,reebok_shoes_8196,305,453,shoes,black,reebok
8197,puma_pants_8197,357,386,pants,green,puma
8198,reebok_hoodie_8198,71,139,hoodie,white,reebok
8199,puma_shoes_8199,295,493,shoes,blue,puma
8200,puma_pants_8200,508,522,pants,white,puma
8201,tommy_jacket_8201,94,148,jacket,yellow,tommy
8202,newbalance_pants_8202,441,478,pants,red,newbalance
8203,nike_jacket_8203,300,486,jacket,green,nike
8204,tommy_tshirt_8204,163,264,tshirt,white,tommy
8205,zara_hoodie_8205,224,307,hoodie,gray,zara
8206,adidas_shoes_8206,300,484,shoes,red,adidas
8207,adidas_hoodie_8207,433,508,hoodie,black,adidas
8208,hm_tshirt_8208,88,191,tshirt,black,hm
8209,nike_pants_8209,491,571,pants,black,nike
8210,zara_pants_8210,259,283,pants,yellow,zara
8211,newbalance_pants_8211,473,641,pants,black,newbalance
8212,zara_pants_8212,323,415,pants,white,zara
8213,hm_pants_8213,322,456,pants,red,hm
8214,tommy_hoodie_8214,92,220,hoodie,red,tommy
8215,reebok_tshirt_8215,275,362,tshirt,green,reebok
8216,zara_jacket_8216,390,534,jacket,red,zara
8217,zara_shorts_8217,45,91,shorts,white,zara
8218,zara_tshirt_8218,119,206,tshirt,yellow,zara
8219,puma_shorts_8219,483,576,shorts,black,puma
8220,adidas_pants_8220,240,303,pants,green,adidas
8221,adidas_jacket_8221,112,207,jacket,white,adidas
8222,tommy_pants_8222,184,271,pants,yellow,tommy
8223,tommy_shoes_8223,130,200,shoes,green,tommy
8224,tommy_pants_8224,373,404,pants,green,tommy
8225,hm_jacket_8225,549,641,jacket,red,hm
8226,zara_tshirt_8226,355,515,tshirt,white,zara
8227,reebok_jacket_8227,444,460,jacket,white,reebok
8228,newbalance_jacket_8228,257,359,jacket,yellow,newbalance
8229,puma_shoes_8229,136,198,shoes,green,puma
8230,tommy_shorts_8230,353,510,shorts,black,tommy
8231,puma_shoes_8231,94,223,shoes,black,puma
8232,nike_tshirt_8232,505,558,tshirt,yellow,nike
8233,tommy_pants_8233,486,549,pants,black,tommy
8234,puma_jacket_8234,320,360,jacket,yellow,puma
8235,zara_shorts_8235,261,343,shorts,black,zara
8236,nike_shoes_8236,176,329,shoes,gray,nike
8237,zara_pants_8237,226,368,pants,gray,zara
8238,hm_shorts_8238,370,527,shorts,yellow,hm
8239,adidas_hoodie_8239,520,594,hoodie,white,adidas
8240,zara_hoodie_8240,464,489,hoodie,red,zara
8241,newbalance_pants_8241,93,124,pants,gray,newbalance
8242,tommy_jacket_8242,548,644,jacket,yellow,tommy
8243,reebok_tshirt_8243,446,640,tshirt,blue,reebok
8244,adidas_tshirt_8244,560,700,tshirt,red,adidas
8245,adidas_jacket_8245,65,234,jacket,red,adidas
8246,tommy_pants_8246,481,501,pants,white,tommy
8247,adidas_hoodie_8247,64,217,hoodie,yellow,adidas
8248,hm_shoes_8248,545,726,shoes,white,hm
8249,reebok_shoes_8249,173,222,shoes,green,reebok
8250,adidas_hoodie_8250,436,556,hoodie,blue,adidas
8251,nike_tshirt_8251,317,446,tshirt,gray,nike
8252,zara_shoes_8252,533,568,shoes,blue,zara
8253,hm_jacket_8253,87,114,jacket,yellow,hm
8254,nike_tshirt_8254,580,618,tshirt,black,nike
8255,tommy_pants_8255,541,575,pants,red,tommy
8256,reebok_pants_8256,179,354,pants,blue,reebok
8257,zara_hoodie_8257,513,625,hoodie,blue,zara
8258,hm_shoes_8258,136,298,shoes,yellow,hm
8259,zara_hoodie_8259,107,205,hoodie,black,zara
8260,nike_hoodie_8260,536,726,hoodie,yellow,nike
8261,puma_hoodie_8261,135,182,hoodie,green,puma
8262,reebok_shoes_8262,175,357,shoes,green,reebok
8263,adidas_hoodie_8263,232,283,hoodie,white,adidas
8264,tommy_shoes_8264,567,765,shoes,green,tommy
8265,reebok_tshirt_8265,507,551,tshirt,blue,reebok
8266,puma_pants_8266,314,496,pants,blue,puma
8267,puma_pants_8267,175,211,pants,white,puma
8268,hm_hoodie_8268,400,482,hoodie,gray,hm
8269,hm_pants_8269,228,307,pants,white,hm
8270,puma_tshirt_8270,316,447,tshirt,yellow,puma
8271,adidas_tshirt_8271,154,354,tshirt,red,adidas
8272,hm_hoodie_8272,69,262,hoodie,green,hm
8273,newbalance_shorts_8273,279,388,shorts,white,newbalance
8274,tommy_shorts_8274,475,519,shorts,gray,tommy
8275,hm_shoes_8275,562,686,shoes,green,hm
8276,adidas_tshirt_8276,551,736,tshirt,yellow,adidas
8277,hm_pants_8277,59,98,pants,blue,hm
8278,newbalance_shorts_8278,491,602,shorts,green,newbalance
8279,nike_shoes_8279,211,278,shoes,green,nike
8280,hm_pants_8280,112,136,pants,green,hm
8281,nike_jacket_8281,436,457,jacket,green,nike
8282,puma_shoes_8282,471,564,shoes,black,puma
8283,nike_shorts_8283,337,519,shorts,white,nike
8284,zara_shorts_8284,72,130,shorts,red,zara
8285,tommy_tshirt_8285,320,345,tshirt,yellow,tommy
8286,adidas_shorts_8286,522,672,shorts,white,adidas
8287,adidas_jacket_8287,471,530,jacket,yellow,adidas
8288,hm_pants_8288,459,528,pants,white,hm
8289,puma_pants_8289,198,240,pants,yellow,puma
8290,nike_hoodie_8290,137,243,hoodie,white,nike
8291,reebok_pants_8291,207,387,pants,black,reebok
8292,adidas_jacket_8292,523,566,jacket,black,adidas
8293,reebok_hoodie_8293,286,407,hoodie,green,reebok
8294,hm_tshirt_8294,510,703,tshirt,green,hm
8295,hm_hoodie_8295,512,678,hoodie,green,hm
8296,reebok_tshirt_8296,569,744,tshirt,gray,reebok
8297,puma_jacket_8297,120,228,jacket,black,puma
8298,hm_pants_8298,41,174,pants,green,hm
8299,adidas_tshirt_8299,266,449,tshirt,yellow,adidas
8300,zara_jacket_8300,547,725,jacket,gray,zara
8301,zara_shorts_8301,376,516,shorts,black,zara
8302,puma_hoodie_8302,387,406,hoodie,yellow,puma
8303,nike_shorts_8303,153,337,shorts,yellow,nike
8304,adidas_shoes_8304,291,477,shoes,white,adidas
8305,tommy_hoodie_8305,519,556,hoodie,black,tommy
8306,zara_tshirt_8306,386,549,tshirt,red,zara
8307,nike_jacket_8307,140,289,jacket,green,nike
8308,newbalance_tshirt_8308,515,546,tshirt,gray,newbalance
8309,puma_pants_8309,473,483,pants,gray,puma
8310,newbalance_jacket_8310,302,342,jacket,black,newbalance
8311,nike_shorts_8311,540,601,shorts,white,nike
8312,newbalance_hoodie_8312,545,581,hoodie,red,newbalance
8313,puma_shorts_8313,370,468,shorts,white,puma
8314,hm_hoodie_8314,188,212,hoodie,red,hm
8315,zara_shoes_8315,58,166,shoes,gray,zara
8316,nike_shoes_8316,425,593,shoes,red,nike
8317,newbalance_jacket_8317,364,422,jacket,yellow,newbalance
8318,hm_pants_8318,460,471,pants,gray,hm
8319,tommy_hoodie_8319,52,96,hoodie,black,tommy
8320,hm_hoodie_8320,449,510,hoodie,white,hm
8321,hm_jacket_8321,96,152,jacket,gray,hm
8322,reebok_tshirt_8322,481,493,tshirt,yellow,reebok
8323,puma_shoes_8323,287,358,shoes,white,puma
8324,hm_hoodie_8324,254,373,hoodie,green,hm
8325,newbalance_shoes_8325,179,308,shoes,green,newbalance
8326,reebok_jacket_8326,181,376,jacket,blue,reebok
8327,adidas_shoes_8327,541,730,shoes,gray,adidas
8328,adidas_shoes_8328,97,236,shoes,black,adidas
8329,puma_shoes_8329,171,258,shoes,black,puma
8330,hm_shorts_8330,79,152,shorts,red,hm
8331,tommy_hoodie_8331,112,238,hoodie,white,tommy
8332,adidas_shoes_8332,461,569,shoes,green,adidas
8333,puma_pants_8333,472,665,pants,black,puma
8334,newbalance_shoes_8334,223,423,shoes,gray,newbalance
8335,newbalance_tshirt_8335,100,284,tshirt,gray,newbalance
8336,tommy_hoodie_8336,183,227,hoodie,gray,tommy
8337,reebok_tshirt_8337,217,275,tshirt,red,reebok
8338,newbalance_shorts_8338,332,409,shorts,black,newbalance
8339,zara_shorts_8339,549,559,shorts,blue,zara
8340,puma_jacket_8340,228,294,jacket,blue,puma
8341,adidas_shoes_8341,569,682,shoes,white,adidas
8342,reebok_shoes_8342,158,335,shoes,red,reebok
8343,tommy_shorts_8343,484,567,shorts,gray,tommy
8344,reebok_tshirt_8344,40,58,tshirt,gray,reebok
8345,tommy_tshirt_8345,114,178,tshirt,gray,tommy
8346,hm_jacket_8346,98,185,jacket,white,hm
8347,zara_pants_8347,549,612,pants,white,zara
8348,reebok_shoes_8348,547,593,shoes,yellow,reebok
8349,hm_shorts_8349,336,530,shorts,yellow,hm
8350,hm_pants_8350,330,383,pants,blue,hm
8351,puma_pants_8351,391,542,pants,black,puma
8352,adidas_hoodie_8352,490,653,hoodie,red,adidas
8353,tommy_shoes_8353,30,81,shoes,gray,tommy
8354,nike_hoodie_8354,159,340,hoodie,white,nike
8355,tommy_tshirt_8355,217,313,tshirt,white,tommy
8356,puma_jacket_8356,513,679,jacket,green,puma
8357,puma_jacket_8357,82,240,jacket,gray,puma
8358,tommy_shorts_8358,320,393,shorts,red,tommy
8359,nike_tshirt_8359,268,361,tshirt,blue,nike
8360,puma_jacket_8360,299,387,jacket,gray,puma
8361,newbalance_hoodie_8361,368,533,hoodie,gray,newbalance
8362,puma_pants_8362,98,108,pants,green,puma
8363,hm_jacket_8363,139,285,jacket,black,hm
8364,newbalance_shoes_8364,599,719,shoes,red,newbalance
8365,adidas_pants_8365,551,617,pants,black,adidas
8366,newbalance_tshirt_8366,545,574,tshirt,blue,newbalance
8367,adidas_jacket_8367,501,637,jacket,red,adidas
8368,zara_pants_8368,395,585,pants,gray,zara
8369,nike_shoes_8369,411,484,shoes,white,nike
8370,hm_pants_8370,498,530,pants,blue,hm
8371,hm_jacket_8371,595,702,jacket,blue,hm
8372,adidas_shoes_8372,552,579,shoes,green,adidas
8373,tommy_hoodie_8373,494,585,hoodie,red,tommy
8374,zara_hoodie_8374,324,380,hoodie,black,zara
8375,puma_shorts_8375,528,577,shorts,black,puma
8376,zara_pants_8376,41,118,pants,red,zara
8377,newbalance_tshirt_8377,306,438,tshirt,green,newbalance
8378,tommy_hoodie_8378,167,277,hoodie,black,tommy
8379,puma_shoes_8379,307,324,shoes,green,puma
8380,zara_hoodie_8380,537,717,hoodie,black,zara
8381,tommy_shoes_8381,306,327,shoes,gray,tommy
8382,adidas_pants_8382,190,330,pants,gray,adidas
8383,reebok_jacket_8383,258,393,jacket,green,reebok
8384,tommy_jacket_8384,171,188,jacket,red,tommy
8385,hm_pants_8385,37,67,pants,blue,hm
8386,adidas_shoes_8386,285,468,shoes,gray,adidas
8387,adidas_shoes_8387,164,176,shoes,green,adidas
8388,newbalance_tshirt_8388,451,606,tshirt,blue,newbalance
8389,zara_shoes_8389,86,183,shoes,red,zara
8390,hm_shoes_8390,318,518,shoes,gray,hm
8391,hm_jacket_8391,311,444,jacket,green,hm
8392,zara_pants_8392,148,213,pants,yellow,zara
8393,hm_pants_8393,481,528,pants,black,hm
8394,tommy_hoodie_8394,444,522,hoodie,red,tommy
8395,adidas_pants_8395,34,165,pants,white,adidas
8396,reebok_tshirt_8396,82,209,tshirt,blue,reebok
8397,tommy_pants_8397,421,559,pants,red,tommy
8398,tommy_pants_8398,469,520,pants,blue,tommy
8399,adidas_jacket_8399,437,511,jacket,blue,adidas
8400,reebok_pants_8400,164,297,pants,red,reebok
8401,hm_shoes_8401,302,445,shoes,green,hm
8402,puma_jacket_8402,585,757,jacket,blue,puma
8403,zara_hoodie_8403,175,185,hoodie,white,zara
8404,reebok_pants_8404,307,477,pants,yellow,reebok
8405,adidas_pants_8405,268,404,pants,white,adidas
8406,zara_shoes_8406,204,357,shoes,yellow,zara
8407,hm_shoes_8407,240,335,shoes,green,hm
8408,hm_jacket_8408,593,787,jacket,green,hm
8409,tommy_tshirt_8409,248,306,tshirt,white,tommy
8410,hm_shoes_8410,459,612,shoes,black,hm
8411,nike_tshirt_8411,578,624,tshirt,red,nike
8412,hm_jacket_8412,147,278,jacket,gray,hm
8413,hm_tshirt_8413,461,551,tshirt,blue,hm
8414,newbalance_jacket_8414,69,231,jacket,black,newbalance
8415,hm_tshirt_8415,235,364,tshirt,yellow,hm
8416,zara_jacket_8416,344,378,jacket,white,zara
8417,hm_jacket_8417,46,226,jacket,yellow,hm
8418,zara_shoes_8418,482,506,shoes,green,zara
8419,adidas_shoes_8419,61,205,shoes,white,adidas
8420,reebok_pants_8420,328,361,pants,gray,reebok
8421,nike_jacket_8421,542,604,jacket,blue,nike
8422,tommy_hoodie_8422,560,688,hoodie,red,tommy
8423,hm_hoodie_8423,277,457,hoodie,white,hm
8424,puma_pants_8424,286,339,pants,red,puma
8425,hm_jacket_8425,194,392,jacket,green,hm
8426,newbalance_shoes_8426,396,595,shoes,red,newbalance
8427,tommy_shorts_8427,399,420,shorts,green,tommy
8428,reebok_tshirt_8428,315,471,tshirt,blue,reebok
8429,reebok_shoes_8429,491,571,shoes,red,reebok
8430,puma_pants_8430,180,352,pants,red,puma
8431,adidas_pants_8431,585,629,pants,red,adidas
8432,puma_tshirt_8432,259,409,tshirt,gray,puma
8433,puma_hoodie_8433,241,259,hoodie,white,puma
8434,reebok_pants_8434,203,315,pants,green,reebok
8435,zara_hoodie_8435,419,531,hoodie,black,zara
8436,reebok_shorts_8436,380,503,shorts,yellow,reebok
8437,zara_jacket_8437,555,579,jacket,white,zara
8438,nike_hoodie_8438,115,265,hoodie,red,nike
8439,adidas_shoes_8439,277,340,shoes,black,adidas
8440,reebok_hoodie_8440,79,128,hoodie,red,reebok
8441,tommy_shoes_8441,274,307,shoes,black,tommy
8442,puma_shorts_8442,368,522,shorts,gray,puma
8443,tommy_tshirt_8443,484,505,tshirt,black,tommy
8444,nike_jacket_8444,434,559,jacket,blue,nike
8445,adidas_tshirt_8445,520,713,tshirt,yellow,adidas
8446,hm_hoodie_8446,367,380,hoodie,yellow,hm
8447,zara_shorts_8447,357,434,shorts,gray,zara
8448,tommy_shoes_8448,93,186,shoes,yellow,tommy
8449,nike_shoes_8449,312,347,shoes,yellow,nike
8450,newbalance_hoodie_8450,174,244,hoodie,gray,newbalance
8451,nike_shorts_8451,414,531,shorts,yellow,nike
8452,hm_jacket_8452,158,335,jacket,green,hm
8453,adidas_tshirt_8453,225,353,tshirt,gray,adidas
8454,reebok_shorts_8454,493,588,shorts,white,reebok
8455,adidas_shoes_8455,483,655,shoes,green,adidas
8456,nike_jacket_8456,357,415,jacket,white,nike
8457,nike_shorts_8457,71,105,shorts,green,nike
8458,tommy_hoodie_8458,106,277,hoodie,green,tommy
8459,hm_pants_8459,242,431,pants,green,hm
8460,newbalance_jacket_8460,355,384,jacket,black,newbalance
8461,puma_jacket_8461,232,402,jacket,white,puma
8462,zara_jacket_8462,499,579,jacket,gray,zara
8463,reebok_tshirt_8463,440,454,tshirt,yellow,reebok
8464,newbalance_tshirt_8464,545,573,tshirt,red,newbalance
8465,tommy_hoodie_8465,89,105,hoodie,blue,tommy
8466,hm_tshirt_8466,594,780,tshirt,gray,hm
8467,hm_shorts_8467,152,276,shorts,green,hm
8468,nike_shorts_8468,217,254,shorts,blue,nike
8469,reebok_shoes_8469,558,710,shoes,black,reebok
8470,nike_jacket_8470,285,402,jacket,yellow,nike
8471,hm_hoodie_8471,490,633,hoodie,white,hm
8472,puma_shoes_8472,396,471,shoes,black,puma
8473,adidas_hoodie_8473,221,253,hoodie,white,adidas
8474,newbalance_shoes_8474,199,309,shoes,green,newbalance
8475,hm_hoodie_8475,297,484,hoodie,yellow,hm
8476,newbalance_tshirt_8476,554,585,tshirt,green,newbalance
8477,newbalance_hoodie_8477,75,205,hoodie,yellow,newbalance
8478,tommy_shorts_8478,191,346,shorts,black,tommy
8479,newbalance_pants_8479,517,560,pants,gray,newbalance
8480,newbalance_tshirt_8480,272,409,tshirt,yellow,newbalance
8481,nike_tshirt_8481,163,351,tshirt,black,nike
8482,newbalance_tshirt_8482,92,119,tshirt,gray,newbalance
8483,hm_hoodie_8483,391,504,hoodie,green,hm
8484,tommy_pants_8484,45,145,pants,gray,tommy
8485,zara_shorts_8485,574,770,shorts,yellow,zara
8486,puma_pants_8486,280,405,pants,yellow,puma
8487,nike_shorts_8487,131,161,shorts,gray,nike
8488,tommy_jacket_8488,436,565,jacket,yellow,tommy
8489,hm_hoodie_8489,347,531,hoodie,white,hm
8490,newbalance_shoes_8490,67,89,shoes,blue,newbalance
8491,zara_shoes_8491,254,304,shoes,blue,zara
8492,reebok_shoes_8492,198,306,shoes,red,reebok
8493,tommy_hoodie_8493,554,606,hoodie,white,tommy
8494,tommy_shoes_8494,397,468,shoes,blue,tommy
8495,reebok_tshirt_8495,46,80,tshirt,black,reebok
8496,tommy_shorts_8496,114,151,shorts,yellow,tommy
8497,puma_pants_8497,62,176,pants,blue,puma
8498,newbalance_shoes_8498,132,143,shoes,green,newbalance
8499,newbalance_tshirt_8499,575,586,tshirt,black,newbalance
8500,hm_shoes_8500,232,399,shoes,blue,hm
8501,tommy_hoodie_8501,506,621,hoodie,yellow,tommy
8502,zara_shoes_8502,80,113,shoes,green,zara
8503,puma_shoes_8503,443,631,shoes,gray,puma
8504,nike_jacket_8504,73,271,jacket,white,nike
8505,hm_shorts_8505,253,282,shorts,blue,hm
8506,hm_shoes_8506,161,332,shoes,red,hm
8507,zara_hoodie_8507,134,247,hoodie,red,zara
8508,nike_tshirt_8508,381,555,tshirt,white,nike
8509,puma_pants_8509,478,615,pants,blue,puma
8510,newbalance_jacket_8510,202,296,jacket,white,newbalance
8511,zara_tshirt_8511,93,272,tshirt,gray,zara
8512,puma_tshirt_8512,303,423,tshirt,black,puma
8513,hm_tshirt_8513,455,589,tshirt,yellow,hm
8514,adidas_shoes_8514,394,472,shoes,black,adidas
8515,puma_pants_8515,399,429,pants,green,puma
8516,adidas_jacket_8516,242,279,jacket,gray,adidas
8517,tommy_shoes_8517,279,394,shoes,gray,tommy
8518,nike_pants_8518,447,599,pants,red,nike
8519,tommy_jacket_8519,49,124,jacket,yellow,tommy
8520,hm_pants_8520,49,160,pants,gray,hm
8521,newbalance_hoodie_8521,404,538,hoodie,black,newbalance
8522,zara_tshirt_8522,209,378,tshirt,red,zara
8523,nike_shoes_8523,99,127,shoes,white,nike
8524,newbalance_jacket_8524,400,446,jacket,red,newbalance
8525,adidas_tshirt_8525,308,357,tshirt,white,adidas
8526,nike_pants_8526,508,544,pants,black,nike
8527,zara_shoes_8527,233,250,shoes,yellow,zara
8528,reebok_shoes_8528,153,265,shoes,yellow,reebok
8529,puma_tshirt_8529,206,375,tshirt,red,puma
8530,newbalance_pants_8530,243,296,pants,gray,newbalance
8531,newbalance_shoes_8531,370,386,shoes,blue,newbalance
8532,adidas_pants_8532,96,194,pants,gray,adidas
8533,reebok_shoes_8533,179,368,shoes,red,reebok
8534,reebok_jacket_8534,570,581,jacket,black,reebok
8535,hm_pants_8535,324,349,pants,white,hm
8536,puma_pants_8536,533,584,pants,red,puma
8537,newbalance_tshirt_8537,284,407,tshirt,gray,newbalance
8538,zara_shorts_8538,507,601,shorts,red,zara
8539,hm_hoodie_8539,339,482,hoodie,blue,hm
8540,puma_hoodie_8540,194,266,hoodie,blue,puma
8541,hm_jacket_8541,299,343,jacket,gray,hm
8542,newbalance_pants_8542,247,299,pants,yellow,newbalance
8543,reebok_shorts_8543,277,455,shorts,blue,reebok
8544,nike_pants_8544,42,113,pants,yellow,nike
8545,newbalance_pants_8545,599,686,pants,white,newbalance
8546,adidas_tshirt_8546,150,314,tshirt,red,adidas
8547,adidas_tshirt_8547,598,683,tshirt,green,adidas
8548,adidas_hoodie_8548,520,572,hoodie,red,adidas
8549,adidas_shoes_8549,276,335,shoes,white,adidas
8550,reebok_tshirt_8550,298,472,tshirt,yellow,reebok
8551,puma_tshirt_8551,40,59,tshirt,white,puma
8552,puma_pants_8552,79,107,pants,gray,puma
8553,puma_shoes_8553,465,580,shoes,yellow,puma
8554,reebok_pants_8554,596,660,pants,black,reebok
8555,zara_jacket_8555,203,317,jacket,green,zara
8556,puma_shoes_8556,173,194,shoes,green,puma
8557,reebok_pants_8557,79,172,pants,black,reebok
8558,zara_tshirt_8558,272,447,tshirt,green,zara
8559,reebok_shorts_8559,381,581,shorts,yellow,reebok
8560,adidas_shoes_8560,556,711,shoes,black,adidas
8561,puma_tshirt_8561,275,352,tshirt,yellow,puma
8562,nike_jacket_8562,216,410,jacket,red,nike
8563,newbalance_pants_8563,370,430,pants,green,newbalance
8564,adidas_tshirt_8564,126,224,tshirt,blue,adidas
8565,newbalance_shorts_8565,307,477,shorts,white,newbalance
8566,reebok_shorts_8566,514,675,shorts,gray,reebok
8567,adidas_pants_8567,390,472,pants,black,adidas
8568,hm_hoodie_8568,129,189,hoodie,green,hm
8569,reebok_hoodie_8569,94,292,hoodie,red,reebok
8570,puma_hoodie_8570,494,594,hoodie,white,puma
8571,nike_jacket_8571,300,498,jacket,blue,nike
8572,hm_shorts_8572,156,258,shorts,blue,hm
8573,puma_pants_8573,566,657,pants,yellow,puma
8574,puma_shorts_8574,364,473,shorts,blue,puma
8575,adidas_pants_8575,338,434,pants,yellow,adidas
8576,adidas_shorts_8576,181,332,shorts,blue,adidas
8577,tommy_tshirt_8577,412,432,tshirt,white,tommy
8578,hm_jacket_8578,504,594,jacket,black,hm
8579,puma_jacket_8579,79,219,jacket,white,puma
8580,newbalance_jacket_8580,318,482,jacket,green,newbalance
8581,tommy_shoes_8581,507,651,shoes,yellow,tommy
8582,adidas_shorts_8582,78,95,shorts,black,adidas
8583,nike_jacket_8583,572,764,jacket,green,nike
8584,tommy_shoes_8584,558,598,shoes,red,tommy
8585,zara_shorts_8585,508,549,shorts,gray,zara
8586,zara_jacket_8586,379,558,jacket,yellow,zara
8587,newbalance_hoodie_8587,555,566,hoodie,yellow,newbalance
8588,adidas_jacket_8588,151,350,jacket,black,adidas
8589,hm_jacket_8589,496,620,jacket,red,hm
8590,hm_shorts_8590,443,539,shorts,black,hm
8591,hm_jacket_8591,480,661,jacket,black,hm
8592,nike_hoodie_8592,464,542,hoodie,black,nike
8593,hm_shorts_8593,563,666,shorts,blue,hm
8594,zara_shoes_8594,176,375,shoes,red,zara
8595,nike_shoes_8595,179,215,shoes,red,nike
8596,nike_shoes_8596,452,556,shoes,white,nike
8597,reebok_jacket_8597,553,726,jacket,white,reebok
